"[run number]","scenarios","n","rayon","Quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","[step]","count turtles with [state = 0]","count turtles with [state = 1]","count turtles with [state = 2]"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","187","194","16","23"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","216","231","3","8"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","37","746","61","63"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","95","661","34","46"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","167","292","7","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","188","194","14","23"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","217","231","2","8"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","160","312","19","22"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","189","193","14","22"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","168","292","7","4"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","218","231","1","9"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","43","797","43","42"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","161","311","16","24"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","190","193","13","23"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","253","679","22","23"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","169","292","7","4"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","96","656","34","43"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","219","231","1","8"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","38","736","66","57"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","191","193","10","25"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","162","311","13","25"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","220","231","1","5"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","192","193","9","19"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","170","292","6","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","193","193","8","16"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","221","231","1","5"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","163","310","14","23"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","254","677","21","26"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","171","292","5","5"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","44","792","43","44"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","194","192","7","17"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","97","645","37","45"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","39","725","72","55"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","222","231","1","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","195","192","5","18"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","164","309","13","23"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","172","292","5","4"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","223","231","1","2"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","196","192","5","17"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","173","292","5","4"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","165","308","12","24"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","255","674","23","24"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","224","231","1","1"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","197","192","5","15"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","98","632","48","43"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","45","788","42","44"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","198","191","5","16"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","40","716","76","53"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","174","292","5","4"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","225","231","1","1"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","166","307","12","24"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","199","191","5","14"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","226","231","1","1"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","175","292","5","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","200","190","5","11"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","167","306","12","25"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","256","670","24","26"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","227","231","1","1"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","99","630","47","44"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","176","292","5","3"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","201","188","6","12"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","46","783","45","44"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","41","711","75","56"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","168","306","12","24"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","228","231","0","2"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","202","187","6","11"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","177","291","5","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","203","187","5","10"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","229","231","0","1"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","169","306","8","26"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","257","666","25","26"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","100","628","46","45"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","204","187","4","10"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","178","291","5","3"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","230","231","0","1"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","170","306","6","24"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","205","184","7","6"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","42","704","81","52"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","47","780","43","44"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","231","231","0","1"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","179","291","5","2"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","206","183","6","7"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","171","305","7","23"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","232","231","0","1"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","207","183","5","7"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","258","666","23","24"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","180","290","5","3"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","101","627","39","51"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","208","183","4","8"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","233","231","0","1"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","172","304","7","21"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","181","290","5","3"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","209","183","2","9"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","43","696","85","52"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","234","231","0","1"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","48","776","42","42"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","210","183","2","9"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","173","304","5","20"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","182","290","4","4"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","235","231","0","1"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","259","662","22","28"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","102","625","37","50"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","211","181","4","9"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","183","290","4","3"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","174","302","6","18"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","236","231","0","1"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","212","180","3","11"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","44","689","84","53"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","213","178","5","11"
"25","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","237","231","0","1"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","184","290","4","3"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","49","773","42","42"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","175","302","5","17"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","214","177","6","11"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","260","658","23","27"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","103","624","34","50"
"32","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","0","995","5","0"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","185","290","3","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","215","177","5","11"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","176","302","3","19"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","216","177","4","12"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","45","684","77","64"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","186","290","2","5"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","217","177","4","11"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","177","301","3","18"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","261","656","22","29"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","104","623","34","48"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","50","769","43","42"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","218","177","4","9"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","187","290","2","4"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","178","301","2","19"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","219","177","4","7"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","188","290","2","4"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","220","177","4","7"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","46","678","75","62"
"32","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","1","979","21","0"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","179","300","3","19"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","221","177","4","6"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","105","623","28","50"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","262","651","22","30"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","189","290","2","4"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","51","766","37","47"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","222","177","4","5"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","180","300","3","18"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","190","290","2","3"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","223","177","4","5"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","47","673","70","65"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","224","177","3","6"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","181","299","4","16"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","191","290","2","3"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","106","622","24","48"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","263","646","24","30"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","225","177","3","6"
"32","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","2","961","38","1"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","226","177","3","6"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","192","290","1","4"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","182","298","4","16"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","52","759","41","47"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","227","177","2","7"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","48","669","68","64"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","193","290","1","3"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","183","298","4","15"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","107","619","22","48"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","264","642","23","34"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","228","177","2","7"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","194","290","1","3"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","229","176","2","8"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","184","297","5","14"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","230","176","2","6"
"30","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","53","756","42","44"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","195","290","1","3"
"32","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","3","944","52","4"
"31","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","49","664","64","68"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","185","295","6","14"
"29","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","108","617","22","48"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","231","176","1","6"
"20","pop-asymptomatique","1000","4","oui","0","0.1","1","0.04","0.06","265","641","21","37"
"28","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","196","290","1","2"
"27","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","232","176","1","6"
"26","pop-asymptomatique","1000","4","non","0","0.1","1","0.04","0.06","186","294","7","13"
