"[run number]","scenarios","n","rayon","quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","p-vacciner","[step]","count turtles with [state = 3]/ n"
"1536","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","56","0.023"
"1537","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","60","0.009"
"1535","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","65","0.022"
"1544","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","20","0.008"
"1541","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","33","0.011"
"1543","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","36","0.013"
"1545","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","28","0.009"
"1540","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","50","0.024"
"1542","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","45","0.009"
"1546","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","46","0.017"
"1539","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","79","0.014"
"1548","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","42","0.016"
"1550","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","32","0.012"
"1549","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","56","0.015"
"1552","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","43","0.01"
"1547","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","85","0.021"
"1553","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","46","0.015"
"1551","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","74","0.018"
"1554","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","57","0.014"
"1555","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","55","0.018"
"1556","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","62","0.011"
"1558","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","48","0.014"
"1560","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","33","0.013"
"1559","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","44","0.007"
"1563","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","35","0.009"
"1557","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.85","67","0.02"
"1561","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","52","0.013"
"1562","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","57","0.012"
"1566","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","32","0.01"
"1564","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","54","0.013"
"1570","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","10","0.002"
"1565","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","61","0.013"
"1569","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","47","0.022"
"1567","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","68","0.007"
"1571","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","52","0.015"
"1572","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","43","0.016"
"1568","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","78","0.016"
"1574","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","58","0.019"
"1573","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","61","0.019"
"1576","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","46","0.013"
"1579","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","36","0.006"
"1578","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","39","0.015"
"1577","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","51","0.014"
"1582","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","33","0.017"
"1575","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","87","0.015"
"1580","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","69","0.021"
"1583","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","51","0.01"
"1586","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","29","0.01"
"1585","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","37","0.014"
"1584","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","41","0.014"
"1581","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","64","0.006"
"1588","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","34","0.019"
"1589","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","29","0.006"
"1587","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","45","0.013"
"1593","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","31","0.012"
"1594","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","36","0.008"
"1592","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","41","0.022"
"1590","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","56","0.015"
"1597","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","29","0.009"
"1591","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","59","0.018"
"1596","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","35","0.013"
"1595","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","56","0.019"
"1603","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","21","0.006"
"1602","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","56","0.013"
"1601","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","71","0.016"
"1604","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","47","0.016"
"1600","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","46","0.013"
"1605","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","47","0.012"
"1599","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","66","0.016"
"1606","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","70","0.018"
"1598","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.9","82","0.015"
"1609","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","34","0.007"
"1607","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","38","0.017"
"1610","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","26","0.007"
"1611","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","26","0.006"
"1608","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","63","0.014"
"1612","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","34","0.007"
"1616","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","29","0.004"
"1614","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","36","0.017"
"1615","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","32","0.004"
"1617","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","54","0.017"
"1621","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","34","0.017"
"1619","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","55","0.006"
"1613","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","83","0.013"
"1623","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","44","0.008"
"1620","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","58","0.009"
"1618","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","79","0.018"
"1622","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","56","0.012"
"1624","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","45","0.01"
"1626","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","39","0.008"
"1627","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","38","0.012"
"1625","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","43","0.015"
"1630","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","42","0.006"
"1631","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","45","0.012"
"1628","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","49","0.016"
"1629","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","56","0.012"
"1632","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","38","0.01"
"1634","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","26","0.012"
"1639","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","0","0"
"1633","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","52","0.009"
"1641","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","52","0.006"
"1636","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","34","0.007"
"1635","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","52","0.012"
"1642","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","40","0.003"
"1638","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","37","0.015"
"1637","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","46","0.013"
"1643","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","52","0.011"
"1646","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","18","0.004"
"1647","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","21","0.009"
"1645","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","43","0.01"
"1644","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","43","0.006"
"1648","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","55","0.01"
"1640","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.95","56","0.013"
"1649","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","53","0.006"
"1650","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","45","0.008"
"1652","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","30","0.007"
"1651","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","43","0.01"
"1654","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","45","0.011"
"1653","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","61","0.008"
"1655","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","33","0.011"
"1656","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","38","0.007"
"1658","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","28","0.01"
"1657","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","44","0.011"
"1661","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","25","0.008"
"1660","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","33","0.013"
"1659","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","49","0.007"
"1662","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","38","0.011"
"1663","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","55","0.012"
"1665","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","34","0.014"
"1664","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","57","0.015"
"1666","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","49","0.007"
"1669","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","49","0.007"
"1667","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","55","0.007"
"1670","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","32","0.01"
"1668","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","60","0.009"
"1672","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","37","0.01"
"1673","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","37","0.005"
"1671","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","60","0.007"
"1675","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","11","0.006"
"1676","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","23","0.006"
"1674","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","50","0.011"
"1678","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","26","0.006"
"1677","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","56","0.014"
"1679","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","57","0.012"
"1680","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","1","48","0.01"
